n_trades,win_rate,profit_factor,expectancy_pct,avg_win_pct,avg_loss_pct,total_return_pct,ann_return_pct,max_dd_pct,sharpe,avg_bars_held,score,timeframe,require_above_vwap,momentum_mode,momentum_lookback,momentum_min_gain_atr,hod_dist_atr,hod_day_gain_atr,relvol_min,pullback_def,min_pullback_bars,max_pullback_bars,pullback_hold_ema,max_retrace_atr,market_filter,in_play_filter,in_play_gain_adr,in_play_relvol,rsi_filter,rsi_min,rsi_max,macd_filter,macd_rising,stop_mode,stop_atr_mult,stop_pct,stop_cap_pct,target_mode,target_rr,target_pct,trail_mode,trail_atr_mult,trail_pct,trail_activate_rr,entry_start_min,entry_end_min,eod_exit_min,intrabar,sizing_mode,risk_per_trade_pct,pos_leverage_cap,max_concurrent
77,32.467532467532465,0.6786843271991821,-0.09055259927707536,0.589097999773434,-0.41730769497443554,-13.922100435120955,-89.77152995738207,-14.475776952653879,-6.923615963820977,4.818181818181818,-41.1599889114479,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
99,26.262626262626263,0.8238697906659354,-0.07062041241447958,1.257815155977607,-0.543761847732209,-14.172837256350379,-89.26204853071012,-14.172837256350379,-3.616093572405645,53.13131313131313,-41.25925588452557,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
74,45.945945945945944,0.6667452543553951,-0.1010453385160559,0.4399999999999998,-0.5609338762547031,-14.22068532330486,-89.34911847728803,-14.22068532330486,-8.720676436579554,10.121621621621621,-41.33102798495729,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
146,35.61643835616438,0.7127188568561731,-0.05393816460395912,0.37571350457008185,-0.29161781138108817,-14.244753540096633,-89.3926667886846,-14.721965129160736,-7.294742251591158,9.5,-41.605736104677,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
153,50.326797385620914,0.7406371320029637,-0.04334181932428958,0.24592661090373,-0.33641641310794096,-14.37615055575816,-89.62750265776829,-14.467269988497753,-8.390456409408367,5.509803921568627,-41.60978555000703,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
61,22.950819672131146,0.7192856025565957,-0.12113841822363267,1.3524473825242982,-0.5600788695102503,-14.436738219648515,-90.66308994226473,-14.977227815706124,-4.987300939250432,39.22950819672131,-41.925352127501576,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
109,43.11926605504587,0.7304645608520619,-0.0600755573190075,0.377580644727789,-0.3918471943544823,-14.578692277176753,-89.98002240046704,-16.42469915024274,-9.107148768652472,3.2018348623853212,-42.79104185229812,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
80,41.25,0.6233081496435275,-0.09781595927878166,0.3923759193941721,-0.4419932357938343,-14.64676975833693,-91.00564026092476,-14.64676975833693,-10.06248471842511,4.375,-41.970154637505395,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
84,20.238095238095237,0.7934098222354593,-0.07851720574718876,1.4899891420683686,-0.47649642832725564,-14.659865720720466,-90.11814449389402,-20.296147899760335,-4.444200066064615,29.273809523809526,-44.80793967060063,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
133,27.06766917293233,0.8657821651113782,-0.053850637021107754,1.2833301329271836,-0.5501239124658345,-14.930106061064896,-90.56530177181288,-23.201089884253438,-2.7990788245906413,54.78195488721804,-46.530651003191615,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
65,23.076923076923077,0.7266827886892084,-0.11789371838227623,1.3582842236893449,-0.5607471010037626,-14.955156671647597,-90.60578301735653,-14.955156671647593,-4.92010188083179,38.61538461538461,-42.43273500747139,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
132,49.24242424242424,0.7794222187619456,-0.06131702619087804,0.4400000000000005,-0.5476693650327752,-15.505101918578845,-91.45474352517937,-15.505101918578845,-5.412013889126005,23.204545454545453,-43.25765287786827,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
79,34.177215189873415,0.533184850654222,-0.0996344996208534,0.3329706323964808,-0.32425639509139226,-15.632176549126786,-91.6404684807099,-16.438201728278887,-8.520359938131078,4.493670886075949,-43.85127741326623,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
106,42.45283018867924,0.6921624398796342,-0.08683582334429885,0.45991619051245647,-0.4901774729107576,-15.636703138714726,-91.6470143997382,-16.62775026928644,-9.740295732719309,6.037735849056604,-43.95057827335795,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
185,27.027027027027028,0.7691191969517155,-0.058556335282618326,0.7217411045233654,-0.3475553870626123,-15.818509903252476,-91.906013226976,-19.437489744628902,-5.582288891533285,16.605405405405406,-45.53725477556693,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
119,38.65546218487395,0.7894145036393123,-0.06923026969257381,0.6713697939015583,-0.535909761820383,-15.912419416769207,-92.03684607552557,-15.912419416769206,-5.563305584643987,31.899159663865547,-43.86862912515381,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
71,45.070422535211264,0.5994244266872569,-0.11895483734770176,0.3949484843637581,-0.540619101316079,-15.925145041425392,-92.05442281607242,-15.925145041425392,-8.325197977573845,14.19718309859155,-43.887717562138086,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
80,35.0,0.5319102214838387,-0.10059805188736988,0.32661092267920333,-0.33063365357706304,-15.927282220453055,-92.05737115912925,-15.927282220453055,-9.944916049087979,4.0,-43.890923330679584,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
151,26.490066225165563,0.7589654890861317,-0.0527976492847916,0.627587583576229,-0.2979815169824567,-16.143200620343002,-92.35004425877544,-20.787644850419454,-6.446824922393369,8.841059602649006,-46.53702304555273,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
80,33.75,0.5222469568633402,-0.10294608720428085,0.3334329565407639,-0.3252523925083602,-16.245394788765978,-92.48503504616221,-16.28744292776332,-9.224971932700893,4.2125,-44.38911625264764,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
256,42.578125,0.8897658881947578,-0.022559962091940743,0.4276727483132359,-0.35640598545360236,-16.376667292069435,-92.65518115023464,-19.468776509867176,-5.001963666466866,7.3828125,-46.11105554700302,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
73,43.83561643835616,0.6131414271031675,-0.12169461461618848,0.44000000000000045,-0.5600904113897993,-16.597982137885094,-93.67257765957308,-16.59798213788509,-9.097493646269537,11.780821917808218,-44.89697320682764,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
82,40.24390243902439,0.5421208481815569,-0.11634827465377481,0.34229858152560055,-0.425232892080701,-16.793751491883093,-93.89472902116216,-16.793751491883086,-11.91614035862937,3.524390243902439,-45.190627237824636,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
70,34.285714285714285,0.6427646489497588,-0.13148152667116747,0.6899999999999994,-0.5600805840648196,-17.24173481821828,-93.68975644782765,-17.241734818218276,-7.792755686197189,13.9,-45.862602227327415,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
151,38.41059602649007,0.6449928870118019,-0.0650095194900762,0.3074990513248742,-0.2973266926864969,-17.46012247619212,-93.92855907479986,-17.734119939115132,-9.638496546913295,7.874172185430464,-46.327182445749685,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
243,36.21399176954733,0.8767658455763513,-0.028529421349336885,0.5604915875100717,-0.36294134895983987,-17.57941915757216,-94.05542523281558,-19.71227220862963,-6.003357353242094,11.91769547325103,-47.435555261886975,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
77,32.467532467532465,0.4821680649950862,-0.15816360343348657,0.45359356013434793,-0.45227762437956087,-17.808125396592555,-94.29176646519572,-17.80812539659256,-10.30985648146834,7.909090909090909,-46.71218809488883,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
80,36.25,0.4807138380109288,-0.15411193147819074,0.39355744009809135,-0.46553177021764525,-18.03461182878342,-94.51716344949361,-18.685900624714517,-12.036962764326598,7.05,-47.37756214114068,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
80,42.5,0.4671081366185232,-0.1539136389212673,0.3174435588465964,-0.5023080894453404,-18.062270301258753,-94.54411350004683,-19.058304583831237,-13.622616414112981,6.3375,-47.59142259317437,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
119,47.05882352941177,0.7099470196659189,-0.08134230676675148,0.4230814915778302,-0.5297190164063798,-18.222680733988938,-94.6979978394526,-18.222680733988934,-6.1169622761362055,29.781512605042018,-47.334021100983406,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
85,29.41176470588235,0.7055760101708115,-0.11536612992121448,0.9400000000000003,-0.5551020173883874,-18.472420597054327,-94.92955119638107,-20.218303252920116,-6.624362915340173,24.11764705882353,-48.581572223514385,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
80,37.5,0.4610302603658223,-0.15883539330262475,0.3623106201562502,-0.4715230013779497,-18.641384910449897,-95.08083046498842,-19.158525654180405,-12.52308419392749,6.8625,-48.2206477375401,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
74,28.37837837837838,0.4618575256616133,-0.15115935110323242,0.457149445374858,-0.39218736480209837,-18.77254379001935,-95.76619467469646,-18.77254379001935,-11.693085968761773,6.5,-48.158815685029026,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
71,45.070422535211264,0.5127009124083903,-0.14470823376663283,0.33780813605925475,-0.540619101316079,-18.8736592550925,-95.2819389689595,-18.873659255092498,-10.527474204046994,12.253521126760564,-48.31048888263875,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
80,40.0,0.4419630785077954,-0.14174969483533933,0.28066302198895937,-0.42335817271820514,-19.000882536916485,-95.94362873107252,-19.00088253691648,-18.152479298861863,4.375,-48.501323805374724,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
157,35.6687898089172,0.5863705579614551,-0.06618984353015916,0.2630653763369565,-0.24874719315945099,-19.049121358974443,-95.42875100942436,-19.25823541748058,-8.505405045776083,4.86624203821656,-48.678239067714735,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
204,34.31372549019608,0.7265701715424574,-0.06181964026946298,0.4787295940025409,-0.34419610593394273,-19.101696710971638,-95.47190603014613,-19.825357663311017,-8.828021738826328,11.318627450980392,-49.01437554262715,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
64,26.5625,0.6062823818843659,-0.16214617265919012,0.9400000000000004,-0.5607947883018761,-19.224214100321824,-96.1104311475272,-19.224214100321827,-9.719768472656236,25.296875,-48.83632115048274,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
153,42.48366013071895,0.5965459130949807,-0.07138673222145839,0.24845362182111036,-0.30763244827562847,-19.233814457505417,-95.57868196202574,-19.4109471666506,-9.578520241966352,6.712418300653595,-48.93928804083072,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
154,29.87012987012987,0.5889664171691715,-0.06833653038541253,0.32781516413131123,-0.23706780767957267,-19.283523718446148,-95.61824554635287,-19.643910164669265,-8.054799332232047,6.298701298701299,-49.10547880078078,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
242,26.446280991735538,0.8478427127719906,-0.03930198080859189,0.8280801347507243,-0.3511697077512675,-19.31457338521162,-95.64279037284096,-21.790534622713256,-5.689451973161448,20.541322314049587,-50.20984069656825,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
97,19.587628865979383,0.7656768455056372,-0.07826829955230527,1.3056727507833947,-0.415382145146899,-19.361117592973997,-95.67934388025293,-25.581559905784125,-6.127599907541302,10.628865979381443,-52.15189754586606,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
77,33.76623376623377,0.4406139054976366,-0.15024616023659362,0.3504832697283616,-0.4055199872775512,-19.36798315425251,-96.21439545360283,-19.367983154252506,-15.924739474619557,4.87012987012987,-49.05197473137876,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
77,31.16883116883117,0.4358828511264673,-0.15408194675704923,0.3819721692791925,-0.39682343326402664,-19.843473670427926,-96.54004386413705,-19.84347367042792,-14.658976167389035,5.1688311688311686,-49.76521050564189,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
121,47.93388429752066,0.6760159836659597,-0.08935612521671855,0.3889690841789479,-0.5297190164063798,-19.9751220643947,-96.13557131218174,-19.9751220643947,-6.194037968150788,28.132231404958677,-49.96268309659205,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
67,38.80597014925373,0.48183310889955233,-0.16521832980397907,0.3959010572344968,-0.5210501362186224,-20.185258220955614,-96.7577437024386,-20.185258220955614,-10.362255766460942,15.746268656716419,-50.27788733143342,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
192,34.375,0.8489848132943237,-0.05396464217113977,0.8825633579359358,-0.5445269279415127,-20.19098552237294,-96.28500323342179,-20.19098552237294,-6.803346868501523,34.135416666666664,-50.28647828355941,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
74,44.5945945945946,0.4999940572806876,-0.15025714486796599,0.33693225497891,-0.5423851984032564,-20.20709411975875,-96.29593577402103,-20.207094119758754,-12.580929401427664,10.054054054054054,-50.310641179638125,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
145,33.10344827586207,0.7975530883878602,-0.07402609745564331,0.8809678604597325,-0.5466004271457262,-20.41074436574143,-96.43158902052899,-20.410744365741426,-5.2810536758721405,36.172413793103445,-50.61611654861214,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
217,40.09216589861751,0.7550059449384874,-0.04956160355128831,0.38096112088300427,-0.3376806575957765,-20.439001216525543,-96.45004125014322,-20.61349076511762,-8.295029111647105,6.654377880184332,-50.745746599084356,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
95,44.21052631578947,0.6225637546824037,-0.11793375649454463,0.44,-0.5600699408864479,-20.470402068183446,-96.47044228378017,-20.470402068183454,-9.631739624261016,11.368421052631579,-50.70560310227518,1m,True,either,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
158,47.46835443037975,0.4984189293543372,-0.07130798066699441,0.1492750933514714,-0.27063003550295744,-20.510621479005565,-96.49641319474046,-20.565824732521627,-10.371035940422132,2.740506329113924,-50.79353384526638,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
153,48.36601307189542,0.544938624833457,-0.07638323671481963,0.189119096830819,-0.32508162509934196,-20.515765097235338,-96.49972171864296,-20.60035085743055,-11.230867893706328,5.509803921568627,-50.81594052595061,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.0,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
72,44.44444444444444,0.46810427151566464,-0.15989483675425942,0.3166161470318881,-0.5411036237831773,-20.83886018189698,-96.70180926524054,-20.838860181896976,-12.043791128545518,11.305555555555555,-51.25829027284547,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
264,35.22727272727273,0.8488821470479132,-0.02820822722936445,0.4498092654785505,-0.28818265308805496,-21.02500937220617,-96.8132506026111,-22.15841483290931,-5.87612086761815,5.5,-52.10421678866082,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
158,39.24050632911393,0.5157641821108975,-0.07459223190848063,0.20246654324634086,-0.25352602419596953,-21.249583745339372,-96.94302612425902,-21.378714013829082,-9.57770428420468,3.829113924050633,-51.93894075225391,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,1.5,1.0,pct,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
181,40.331491712707184,0.8100782995032512,-0.06261272585374872,0.6621718804875759,-0.5525134319918664,-21.32980670409259,-96.98817889769514,-21.329806704092597,-8.290631858541959,29.364640883977902,-51.994710056138885,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
71,16.901408450704224,0.49165447227232617,-0.18573942675457772,1.062874995954459,-0.4396949025598054,-21.73062833136431,-97.59170687489475,-22.264892091199023,-8.587602786078437,10.28169014084507,-52.86307437696382,1m,True,either,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,atr,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
