n_trades,win_rate,profit_factor,expectancy_pct,avg_win_pct,avg_loss_pct,total_return_pct,ann_return_pct,max_dd_pct,sharpe,avg_bars_held,score,timeframe,require_above_vwap,momentum_mode,momentum_lookback,momentum_min_gain_atr,hod_dist_atr,hod_day_gain_atr,relvol_min,pullback_def,min_pullback_bars,max_pullback_bars,pullback_hold_ema,max_retrace_atr,market_filter,in_play_filter,in_play_gain_adr,in_play_relvol,rsi_filter,rsi_min,rsi_max,macd_filter,macd_rising,stop_mode,stop_atr_mult,stop_pct,stop_cap_pct,target_mode,target_rr,target_pct,trail_mode,trail_atr_mult,trail_pct,trail_activate_rr,entry_start_min,entry_end_min,eod_exit_min,intrabar,sizing_mode,risk_per_trade_pct,pos_leverage_cap,max_concurrent
148,39.86486486486486,1.0490560214500384,0.016143901986287637,0.866013323790517,-0.5472526810075273,3.3640524180532427,62.10451208916896,-6.213139723971457,2.6312365863389053,34.972972972972975,0.25748255606751425,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,2,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
146,39.726027397260275,1.045538184025023,0.015016836440286379,0.8678956332750305,-0.5471078251098859,2.9757996779009366,53.43821206781658,-9.719425322434166,1.6572738603236812,36.486301369863014,-1.8839129833161463,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,True,50.0,80.0,True,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
69,31.884057971014492,1.0620861746249077,0.014513468455268623,0.7786861975510274,-0.3431844047384909,2.92847372333942,52.41186593311944,-7.422345478433064,1.1848551644310212,15.695652173913043,-0.7826990158771121,1m,True,surge,4,1.5,1.0,2.0,1.7,lower_high,1,3,False,99.0,False,True,0.3,1.2,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
39,46.15384615384615,1.312351135258123,0.07827106068801783,0.7125252900978438,-0.46537542166326157,2.905876571624777,54.594610568753055,-2.898333079380455,2.319408684044521,6.461538461538462,-4.043289968065451,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
35,42.857142857142854,1.4963319579812742,0.1140595289618647,0.8023503953178686,-0.4021586208051383,2.7988785879881073,52.16796559897927,-4.976641065354627,2.1028114563420734,5.685714285714286,-7.189441944689206,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,True,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
118,30.508474576271187,1.0452394965396798,0.010413572665279354,0.7886372880400704,-0.33124561945048253,2.7122301592887865,47.80309278071908,-11.766997927548948,0.8759193157513615,14.152542372881356,-3.1712688044856874,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
138,39.85507246376812,1.043869799509588,0.014415199231670594,0.8606324746116452,-0.5463311880683126,2.650964895174779,46.521152309004776,-5.688718731700094,1.7900742520126642,34.8768115942029,-0.19339447067526816,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,2,False,99.0,False,True,0.3,1.2,False,50.0,80.0,True,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
34,44.11764705882353,1.2237867008517984,0.05458617111673461,0.6766151936344259,-0.4364893729761795,2.6382876537252242,48.59256992839529,-2.898333079380455,2.109587613987261,6.323529411764706,-6.810878885965003,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
32,31.25,1.1154332182408957,0.044455160759785096,1.3746272011294838,-0.5601684939537143,2.3548526312989315,42.47297221763375,-4.367509166893481,0.6007029577160601,36.84375,-8.82890195214781,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,True,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
28,42.857142857142854,1.1540062791626615,0.04114079649727671,0.7193151781866832,-0.4674899897697782,1.8065280089222036,31.296854333762305,-2.1060086319231863,1.6154072805620447,6.785714285714286,-10.246476307039389,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,False,99.0,False,True,0.3,1.2,True,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
